"source_file","variable","variable_label","storage_class"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f92h4_8","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f92h5_8","residence distance","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f92i1_8","birth order of the sibling","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f92i4_8","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f92i5_8","residence distance","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f92j1_8","birth order of the sibling","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f92j4_8","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f92j5_8","residence distance","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","jige_8","number of siblings alive who are 80+ years old","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f101_8","age at first birth","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f102_8","age at last birth","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103a3_8","the 1st child's age at present if alive, or the age the child would be if s/he w","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103a5_8","residence distance of the 1st child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103b3_8","the 2nd child's age at present if alive, or the age the child would be if s/he w","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103b5_8","residence distance of the 2nd child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103c3_8","the 3rd child's age at present if alive, or the age the child would be if s/he w","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103c5_8","residence distance of the 3rd child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103d3_8","the 4th child's age at present if alive, or the age the child would be if s/he w","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103d5_8","residence distance of the 4th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103e3_8","the 5th child's age at present if alive, or the age the child would be if s/he w","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103e5_8","residence distance of the 5th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103f3_8","the 6th child's age at present if alive, or the age the child would be if s/he w","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103f5_8","residence distance of the 6th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103g3_8","the 7th child's age at present if alive, or the age the child would be if s/he w","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103g5_8","residence distance of the 7th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103h3_8","the 8th child's age at present if alive, or the age the child would be if s/he w","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103h5_8","residence distance of the 8th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103i3_8","the 9th child's age at present if alive, or the age the child would be if s/he w","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103i5_8","residence distance of the 9th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103j3_8","the 10th child's age at present if alive, or the age the child would be if s/he","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103j5_8","residence distance of the 10th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103k3_8","the 11th child's age at present if alive, or the age the child would be if s/he","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103k5_8","residence distance of the 11th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103l3_8","the 12th child's age at present if alive, or the age the child would be if s/he","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103l5_8","residence distance of the 12th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103m3_8","the 13th child's age at present if alive, or the age the child would be if s/he","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f103m5_8","residence distance of the 13th child","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f111a_8","the first person to whom you usually talk frequently in daily life","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f111b_8","the second person to whom you usually talk frequently in daily life","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f111c_8","the third person to whom you usually talk frequently in daily life","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f112a_8","1st person to whom you talk first when you need to share some of your thoughts","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f112b_8","2nd person to whom you talk first when you need to share some of your thoughts","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f112c_8","3rd person to whom you talk first when you need to share some of your thoughts","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f113a_8","1st person you ask for help when you have problem/difficulties","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f113b_8","2nd person you ask for help when you have problem/difficulties","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f113c_8","3rd person you ask for help when you have problem/difficulties","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f12a_8","how much did you receive from your son(s) or daughter(s)-in-law last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f12b_8","how much did you receive from your daughter(s) or son(s)-in-law last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f12c_8","how much did you receive from your grandchild(ren) last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f13a_8","how much did you give to your son(s) or daughter(s)-in-law last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f13b_8","how much did you give to your daughter(s) or son(s)-in-law last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f13c_8","how much did you give to your grandchild(ren)in last year?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f141_8","are personal care services available in your community?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f146_8","are legal aid services available in your community?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f151_8","do you expect your community to provide personal care services?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f152_8","do you expect your community to provide home visit services?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f153_8","do you expect your community to provide psychological consulting services?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f154_8","do you expect your community to provide daily shopping services?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f155_8","do you expect your community to provide social and recreation activities?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f156_8","do you expect your community provide legal aid services?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f157_8","do you expect your community to provide healthcare education service?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f158_8","do you expect your community to provide neighborhood-relation services?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","f159_8","do you expect your community to provide other social services?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","g1021_8","directly measured height of the interviewee","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","g131_8","# of times suffering from serious illness within the past two years","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","g14a2_8","1st time, number of days in hospital or bedridden","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","g14b2_8","2nd time, number of days in hospital or bedridden","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","g14c2_8","last time, days in hospital or bedridden","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","h1_8","was interviewee able to hear?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","h21_8","did interviewee able to participate in physical check?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","h3_8","the health of interviewee rated by interviewer","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","h6_8","has interviewer checked for failure to ask a question?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","h7_8","did anyone help the interviewee to answer question","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","h71_8","who helped the interviewee to answer questions?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8vyear","validated year of death of the sampled person","numeric"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8vmonth","validated month of death of the sampled person","numeric"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8vday","validated day of death of the sampled person","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8resid","category of residence of the deceased elder at the 2005 survey","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8sex","sex of the deceased person","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8marry","marital status of the deceased elder at death","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8livarr","primary living arrangement of the deceased elder in the last year of life","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8person","number of people who living with the respondent before dying","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8dplace","place of death","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8pcgday","number of days cared for the deceased by primary caregiver in the last month of","numeric"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8bedrid","bedridden or not before dying","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8bedday","days of being bedridden before dying","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8diday1","days suffering from such disease at the first time","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8diday2","days suffering from such disease at the second time","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8diday3","days suffering from such disease at the last time","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8income","yearly per capita income of the family of the deceased elder","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8doctor","if the deceased elder lived in rural, was there a doctor in the village?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8licdoc","did the village doctor have a license?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8whopay","who mainly paid the medical cost for the deceased elder?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8medcos","total medical cost (in yuan, rmb) in the last year of the life","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8batday","days lasted if bathing functioning disabled or partially disabled","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8dreday","days lasted if dressing functioning disabled or partially disabled","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8toiday","days lasted if toileting functioning disabled or partially disabled","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8movday","days lasted if indoor transferring functioning disabled or partially disabled","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8conday","days lasted in incontinence","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8feeday","days lasted if can't feed self","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8fullda","days the deceased perosn needing full care before dying","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8dircst","total direct cost for caregiving in the last month of life","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8carpay","who mainly paid the care serivces before dying?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8outdor","days the elder could not get outdoor to chat before dying","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8actday","number of days being bedridden longer than that of activities before dying","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8smoke","smoked or not since the last interview","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8smktim","number of times smoked a day on average","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8drink","did the deceased elder drink since the last interview?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8drkmch","how much (liang) did the elder drink every day since last interview?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8advdir","whether did the deceased elderly tell the family about his/her death and related","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8dirday","if yes, how many days did she/he tell the family before her/his death","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8dream","whether did the deceased elderly have some dreams about the death before dying?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8uncons","was the deceased elderly unconscious before death?","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","d8uncday","if yes, how many days lasted before death","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","dth08_11","status of survival, death, or lost to follow-up from 2008 to 2011 waves","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","yearin_11","year of the 2011/2012 interview","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","monthin_11","month of the 2011/2012 interview","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","dayin_11","day of the 2011/2012 interview","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","resic_11","category of residence of the interviewee in 2011","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","vage_11","validated age","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a51_11","co-residence of interviewee","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53a1_11","relationship between you and 1st person you living with currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53a11_11","other relationship between you and 1st person you living with currently","character"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53a3_11","sex of 1st person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53a2_11","age of 1st person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53a4_11","education level of 1st person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53a5_11","# of cigarettes 1st person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53b1_11","relationship between you and 2nd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53b11_11","other relationship between you and 2nd person living with you currently","character"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53b3_11","sex of 2nd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53b2_11","age of 2nd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53b4_11","education level of 2nd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53b5_11","# of cigarettes 2nd person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53c1_11","relationship between you and 3rd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53c11_11","other relationship between you and 3rd person living with you currently","character"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53c3_11","sex of 3rd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53c2_11","age of 3rd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53c4_11","education level of 3rd person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53c5_11","# of cigarettes 3rd person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53d1_11","relationship between you and 4th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53d11_11","other relationship between you and 4th person living with you currently","character"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53d3_11","sex of 4th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53d2_11","age of 4th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53d4_11","education level of 4th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53d5_11","# of cigarettes 4th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53e1_11","relationship between you and 5th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53e11_11","other relationship between you and 5th person living with you currently","character"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53e3_11","sex of 5th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53e2_11","age of 5th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53e4_11","education level of 5th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53e5_11","# of cigarettes 5th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53f1_11","relationship between you and 6th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53f11_11","other relationship between you and 6th person living with you currently","character"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53f3_11","sex of 6th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53f2_11","age of 6th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53f4_11","education level of 6th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53f5_11","# of cigarettes 6th person usuallysmoke per day inside home","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53g1_11","relationship between you and 7th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53g11_11","other relationship between you and 7th person living with you currently","character"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53g3_11","sex of 7th person living with you currently","haven_labelled"
"CLHLS/CLHLS_dataset_1998-2005_SPSS/clhls_2002_2018_longitudinal_dataset_released_version1.sav","a53g2_11","age of 7th person living with you currently","haven_labelled"
